Epoch_Number,mean,std,variance,skewness,kurtosis,zero_crossings,delta_power,theta_power,alpha_power,beta_power,gamma_power,delta_rel_power,theta_rel_power,alpha_rel_power,beta_rel_power,gamma_rel_power,spectral_edge_freq,spectral_entropy,wavelet_coeff_0_mean,wavelet_coeff_0_std,wavelet_coeff_0_energy,wavelet_coeff_1_mean,wavelet_coeff_1_std,wavelet_coeff_1_energy,wavelet_coeff_2_mean,wavelet_coeff_2_std,wavelet_coeff_2_energy,wavelet_coeff_3_mean,wavelet_coeff_3_std,wavelet_coeff_3_energy,wavelet_coeff_4_mean,wavelet_coeff_4_std,wavelet_coeff_4_energy,sample_entropy,hurst_exponent,Hypnogram_Stage
36,-4.158196735449737e-07,0.00011766099246143448,1.3844109147009741e-08,-0.07440645880308758,0.713134418260466,647,2.7339451089474073e-09,1.997214682915837e-09,1.6545485196356227e-09,5.4437293265410614e-09,3.0010694071346486e-10,0.22539552834789012,0.16465702153518938,0.13640648326844831,0.44879915244934426,0.024741814399127933,27.34375,5.461371349571466,-1.7338557153903054e-06,0.00022241281279584242,1.1872911732336056e-05,-5.702072564011388e-06,0.0001860052326232619,8.311310446742165e-06,-7.251399126167738e-06,0.00018513682465599746,1.6271579424038467e-05,-5.875647958605535e-07,0.0001202998053919738,1.363298988197141e-05,-2.1223578952989294e-08,3.4995359635486796e-05,2.2999408640469263e-06,0.7641793444227762,0.35487822697903015,2
37,1.6769071637612455e-07,0.0001206164574398281,1.4548329805333862e-08,-0.04928173836975124,0.6503876199311729,671,2.7184504176671894e-09,2.5440512724692725e-09,1.7056823674141878e-09,5.7186687746502445e-09,3.5277795605453134e-10,0.20847602679944371,0.19510148053890117,0.13080756618894968,0.4385606362260619,0.02705429024664352,27.34375,5.467013078385903,1.3195634387101319e-05,0.00023713653414595814,1.3537886542472454e-05,5.621092524698036e-06,0.00020297687204531598,9.895489743953229e-06,4.377484472858701e-06,0.0001904953858842505,1.720982819199882e-05,-3.9815894653054205e-07,0.00012137931240923144,1.387857644281841e-05,-3.957697559802758e-08,3.508606815190816e-05,2.311881372541607e-06,0.8130996968259969,0.4014646587518559,2
38,4.209696381877037e-08,0.00011891452637839894,1.4140664583798938e-08,-0.12833239014694423,0.6210260064843962,645,2.781219683127089e-09,2.283886928179508e-09,1.8035162065584074e-09,5.62898734146533e-09,3.2305493718754716e-10,0.21693255866128772,0.1781410645224495,0.14067259326883486,0.4390557977365913,0.02519798581083672,26.85546875,5.451851367238929,-3.1339524996708723e-06,0.00021740585003340502,1.1346030068884222e-05,-7.581968677050486e-07,0.0001848261288639885,8.198705465601092e-06,-3.917188657099881e-06,0.00018601424354195423,1.6408288861376407e-05,5.472502677822998e-07,0.00012900489049446828,1.5677292701593316e-05,1.9280074244081244e-08,3.1249660105979086e-05,1.8339451782487887e-06,0.8020382328570329,0.3957307558138666,2
39,-2.249982730826064e-07,0.00011902338718895003,1.4166566697930713e-08,-0.06885155330523629,0.7580650029038836,701,2.84019604973323e-09,2.205952019423776e-09,1.6661385105540948e-09,5.505449669859177e-09,3.1587666575957853e-10,0.2266063320225398,0.17600288395101762,0.132933617928813,0.4392548028290761,0.025202363268553633,27.34375,5.43604134482337,8.867792617401416e-06,0.0002209152832084609,1.1731728024235135e-05,3.268029740902812e-06,0.0001922069912843986,8.869009804077193e-06,1.1276247265321162e-05,0.0001833275523069472,1.599093281875419e-05,8.23349898962959e-08,0.00012931050524866747,1.575138316100668e-05,6.7501769887419215e-09,3.175652715741762e-05,1.893919923684292e-06,0.8192683554959831,0.30575614766505066,2
40,3.727338297837188e-07,0.00011808567471093928,1.3944226571937764e-08,-0.019907766395634977,0.8666561008872224,735,2.447459361428822e-09,2.312537563652108e-09,1.7861807638488046e-09,6.06228868220971e-09,3.2680540877856387e-10,0.18920819006126327,0.1787776556223828,0.13808606376727606,0.46866341777382714,0.025264672775250754,27.34375,5.456716341066666,3.171886929382876e-06,0.00019950782881127154,9.555224309683301e-06,-5.228497759765386e-06,0.0001898941389094824,8.660909083439442e-06,-1.7415415055820178e-06,0.00019717952667255438,1.8430446586467793e-05,4.2153109114814837e-07,0.00011978238740473549,1.351581413563028e-05,-2.0315092597333825e-08,3.528379879167832e-05,2.3380102216245504e-06,0.7849156418160126,0.34592677349101086,2
41,-6.572974564427777e-08,0.0001184156720988658,1.4022271398626105e-08,-0.0304174790020608,0.7324941737338309,650,2.5476466281011755e-09,2.325457872657939e-09,1.8048381906040418e-09,5.963708838244491e-09,3.167404684120759e-10,0.19660206517062473,0.1794557436611974,0.13927948705980292,0.4602198204187567,0.024442883689618247,27.34375,5.45962801446869,-1.0492139644012697e-06,0.00021006628247376385,1.0590946531749659e-05,5.96706955308922e-06,0.0001911061639598999,8.77372123740469e-06,3.519847882228183e-06,0.00019451527909448884,1.7940228403772113e-05,3.800932237326689e-07,0.000117638830263623,1.3036374602966402e-05,1.1341719562824078e-09,3.560312019953037e-05,2.380519313811223e-06,0.77073599210348,0.47930382096365326,2
42,1.4729016526921455e-07,0.0001198859870835074,1.4372649898986904e-08,0.00696565883006112,0.673416419382844,688,2.4810797429547607e-09,2.13832326752514e-09,1.6435813475090809e-09,5.467165307280902e-09,3.3364176429012306e-10,0.20566334866129654,0.17725134589823802,0.1362408623446357,0.4531879831646179,0.027656459931211835,27.34375,5.489302355433373,1.013109126637893e-05,0.0002324680091065576,1.299456342437142e-05,-4.30563642630763e-06,0.0001897378182444254,8.644554762525638e-06,-1.4508697276912864e-05,0.00018811703457764564,1.6873698951611147e-05,1.5356216244238924e-06,0.00012366152079573868,1.4407447127449587e-05,4.7109979152915625e-08,3.553772308260812e-05,2.3717862607805023e-06,0.8358755889280602,0.6627390092699459,2
43,-1.5543684352887546e-07,0.00011909475248240028,1.4183560068844186e-08,-0.18504872813582784,0.7285276238254292,643,2.5559278593258795e-09,2.1265579789765954e-09,1.6404921155991091e-09,5.6623167409224e-09,3.49451157894064e-10,0.20721366210903022,0.17240387474282606,0.1329976422041655,0.45905418794459135,0.02833063299938685,27.34375,5.458977816215435,-2.0530219880775736e-06,0.00021781347091718271,1.1387261522945746e-05,4.754588554041825e-06,0.00018628329570772914,8.333777369292354e-06,-9.283451232186215e-06,0.0001917571129827141,1.7470205129120487e-05,-1.648039313110148e-07,0.00012037454571012436,1.3649635027169827e-05,1.1025410135936932e-08,3.679741902867246e-05,2.5429062168775214e-06,0.8281935840874464,0.40868236632122956,2
44,-3.025077185097945e-07,0.00012185791140829672,1.4849350572792291e-08,-0.05641413413925603,0.7210442897209894,703,2.8409654029943394e-09,2.22656680938697e-09,1.659621350878195e-09,5.6932745942228556e-09,3.257159212381646e-10,0.22288822293616498,0.17468552023542447,0.13020575796321848,0.44666642390522504,0.025554074959967064,27.34375,5.465737860502267,2.8055328914576088e-06,0.0002335094526892809,1.3088288522412617e-05,1.3283617608588026e-07,0.00019116157710175738,8.770263889315394e-06,-2.6495084318149634e-06,0.00018354018835198992,1.597096578109153e-05,1.0017819509465674e-06,0.00013019630970994414,1.5968861836673377e-05,-1.9604904305183342e-08,3.5427234731400846e-05,2.3570577900340366e-06,0.8376756873654375,0.5066288024148248,2
45,-6.700587901862369e-07,0.0001275824350437108,1.6277277731682683e-08,-0.06631069721759492,1.6453545391801834,651,3.858611679781117e-09,3.0721333996544102e-09,1.7610508396845785e-09,5.51535307785685e-09,3.410356363831377e-10,0.26522977106937634,0.21116953606773553,0.1210495250140251,0.37910936772205417,0.023441800126808743,26.85546875,5.394228578694498,-1.1734833141063492e-05,0.0002609134638970589,1.6371250068386506e-05,8.26245415445936e-06,0.00022260598821129818,1.190920659268396e-05,-6.09178380484549e-06,0.0001966329494191218,1.8344571021287057e-05,1.3296958360848872e-07,0.00012095116451143114,1.3780708168681723e-05,-1.4316986273037723e-08,3.3187353733592764e-05,2.068430425986025e-06,0.7981777475934312,0.559647475628673,2
46,1.1670730346865156e-06,0.00013042886286709343,1.7011688268803064e-08,-0.21936834216576298,2.795436084979398,652,4.304521733188068e-09,3.7261555648195765e-09,1.8619067093136993e-09,5.858527646473421e-09,3.5046868001525145e-10,0.26733535739653175,0.2314155186988332,0.11563502902904985,0.36384799038462795,0.02176610449095727,26.3671875,5.3842481114240925,1.3125796922430968e-05,0.00026624215664944095,1.705372140532664e-05,8.92240890780421e-06,0.00023459769719387326,1.3227765338252714e-05,1.207836829882043e-05,0.00020311677421422207,1.9624695389329826e-05,4.1140374584206777e-07,0.00011792136554166809,1.3099091877407078e-05,-8.077547147204656e-09,3.461638437354446e-05,2.2503963805415464e-06,0.775690865498214,0.5166005842740413,2
47,-4.2812597263249227e-07,0.00012396541521465882,1.536742416934276e-08,-0.13785133364144284,0.6407064681486077,619,2.6224823148887296e-09,2.154153730629015e-09,1.8598178614539952e-09,6.134786199311931e-09,3.752694774355495e-10,0.1994812614092215,0.16385746474461496,0.14146856620841883,0.4666475280183355,0.02854517961940919,27.34375,5.449769679134338,1.065919024708803e-05,0.00026774537605487675,1.723228913651784e-05,7.79707781144962e-06,0.00018496528665285528,8.225508405352973e-06,7.708603564323239e-06,0.00018560945431636677,1.6357878455651855e-05,6.232266269551708e-07,0.00012844911077731906,1.5542587847599606e-05,1.0089205101842194e-08,3.55788988084449e-05,2.3772815910771816e-06,0.8656173471117281,0.5654874218266105,2
48,1.3430599347216524e-07,0.00011935546502739415,1.4245727031905507e-08,-0.014181398948084895,0.7090249430679507,666,2.6977676436787957e-09,2.3612227530107152e-09,1.6999785152969937e-09,5.5852421096775e-09,3.2394639144465476e-10,0.2129565931101567,0.18639038622675996,0.13419303690826442,0.4408882781878007,0.025571705567018294,27.34375,5.464343972668598,-3.2675420206278246e-06,0.00021653785187425266,1.1255836350041365e-05,6.403726519166613e-06,0.00019376720371531986,9.02081686775677e-06,1.3304900132789108e-05,0.00018834579109005333,1.689864860232983e-05,1.5864633746501946e-07,0.00012439361921548112,1.4576317405315687e-05,4.176968301242935e-09,3.4576026236884724e-05,2.2451520194123515e-06,0.8272847418062366,0.43368242012674213,2
49,-2.0658786798926655e-07,0.00012171410599317746,1.4814323597718436e-08,0.08671291844248193,0.7890835962815292,659,3.058987137150577e-09,2.1647556764443113e-09,1.6377149577513975e-09,5.600055590416364e-09,3.2867900014111457e-10,0.23916662475397363,0.1692512211850813,0.12804459162236015,0.4378398253881164,0.02569773705046858,27.34375,5.448169208284294,-9.997783793051513e-06,0.0002407671364488946,1.3936504721897577e-05,5.8690298644940396e-06,0.0001904403599614823,8.712474291314225e-06,-7.177038212363632e-07,0.00018702719036111328,1.6580370705711733e-05,4.157510818396965e-08,0.00012734187888282546,1.5275430406835733e-05,-8.00632585352547e-09,3.418180571157408e-05,2.1942475111018877e-06,0.8725080826293335,0.5259897290981863,2
50,1.0251464518361793e-06,0.00012196506525568909,1.48754771428245e-08,0.05590422779829043,0.6882277214468648,652,2.4285137883548305e-09,2.3235485203698915e-09,1.802877015030384e-09,6.128910122585837e-09,3.4339543222818147e-10,0.1864180654460509,0.17836070036514917,0.13839280921142913,0.47046863551850415,0.02635978945886669,27.34375,5.489164393112374,1.1279688284802379e-05,0.00023468330811057036,1.3248836753645569e-05,-1.0988143917190028e-05,0.00018845404087262046,8.552559558711404e-06,-1.6382354578074455e-05,0.00018994300293969857,1.7228348080046975e-05,1.4308292432926606e-07,0.00012806103746689537,1.5448470102011208e-05,-1.8667703704716417e-08,3.6574488801033347e-05,2.5121885423762618e-06,0.8504041657980865,0.3822838851714408,2
51,-7.694246933563707e-07,0.00012203797959152909,1.4893268462782472e-08,0.010461110976789104,0.6711370344676735,684,2.5007225141922537e-09,2.3884775924834516e-09,1.8498832294881948e-09,6.2447378184868405e-09,3.7396422760524134e-10,0.18721086187790728,0.1788079029669261,0.13848726989920915,0.46749799010711257,0.02799597514884484,27.34375,5.481256659919404,-4.143685160854193e-06,0.00023493061479066814,1.325029533423206e-05,-1.5234616172286432e-05,0.00018422086305446095,8.200660779467363e-06,-6.458178963752391e-06,0.00020083478266200988,1.913837473314926e-05,3.01974835798821e-08,0.00012094270177576788,1.377876401927714e-05,1.0650148418919755e-08,3.3284006702949056e-05,2.0804957549486687e-06,0.8037531403613318,0.5550666004584605,2
52,7.587781532983176e-07,0.00012159867449528455,1.4786237639010164e-08,-0.0029904699995028424,0.7764688586496451,600,2.661834931782533e-09,2.2687414072948345e-09,1.7366596781870003e-09,6.171724002833561e-09,3.3603007166901124e-10,0.20203695890791715,0.17220061582532595,0.13181487546409923,0.4684424018421293,0.025505147960528385,26.85546875,5.4669318146139005,1.8753458495802377e-06,0.00024357060713131514,1.4239237819289522e-05,-3.970987120499331e-06,0.00018444849060918775,8.168883462412514e-06,2.9897612229277123e-06,0.00019155999969696703,1.7397777601978193e-05,2.2668870968236744e-07,0.0001212730388772338,1.3854183668205329e-05,-1.6498157661364464e-08,3.300425766820753e-05,2.0456702746742087e-06,0.7669232544870772,0.518316458744207,2
53,-2.9975568546498874e-07,0.00012070989938205112,1.4570879808824904e-08,0.033430285982302264,0.6948497284039199,668,2.8444704684329068e-09,2.1879649502657465e-09,1.8265420555688975e-09,6.011253778839583e-09,3.3081991412795346e-10,0.21547302804892246,0.16574172181805183,0.13836337973618051,0.4553617513247332,0.025060119072111926,27.34375,5.4739868335264745,6.0749019057849985e-06,0.00023943646008451786,1.3768013484232757e-05,-7.785473364732919e-06,0.00018430951256393255,8.167346404096171e-06,-2.2607426308095463e-06,0.00019236608663356476,1.7542655743634627e-05,-3.567032298543746e-07,0.000120541940797027,1.368771849806628e-05,8.933016478731643e-09,3.406338402924031e-05,2.1790700888632553e-06,0.7975613892257214,0.5635209638118754,2
54,-2.4021377522150715e-07,0.00012115017881282196,1.4677365826378734e-08,-0.012477474004962113,0.8960990646021258,629,2.7718469063415933e-09,2.2450961319450246e-09,1.6661161077975678e-09,5.78385358657613e-09,3.24433198258718e-10,0.21669704824740374,0.17551680206835896,0.1302533851242549,0.4521692727108172,0.02536349184916525,26.85546875,5.438741131698176,1.5903706494006087e-06,0.00024055779625432942,1.3888939828210068e-05,-3.4618255332835555e-06,0.00018226542561312298,7.975840706389381e-06,7.870225315463462e-06,0.00019620785362402834,1.8277185116105273e-05,-2.474059962232163e-08,0.00011669163299368381,1.282715542910573e-05,1.868324402427122e-08,3.493270852993577e-05,2.2917130227373803e-06,0.7749133910007959,0.5525439115102089,2
55,-1.0124513244443362e-06,0.00013054639899880065,1.7042362291554062e-08,0.04972412264072526,1.4150031877475868,579,3.5120163235809523e-09,2.790678987037027e-09,1.8670585553515607e-09,5.718562359403147e-09,3.1782229600714025e-10,0.24721822318538353,0.19644176936872296,0.13142618259998604,0.4025416442896763,0.02237218055623116,26.3671875,5.415992926779472,-1.0999726969344529e-05,0.0002849502839842617,1.951623800066676e-05,-9.887869943841436e-06,0.0002077599864153027,1.038287566255514e-05,3.075009060374702e-07,0.00019708113703903492,1.8410666769234482e-05,-4.4607295393217505e-07,0.0001237564044100924,1.4427527510006084e-05,-2.3712319447237774e-08,3.1740105337062435e-05,1.8919626465758321e-06,0.7678718746804164,0.5808409358012138,5
56,1.2693186634609472e-06,0.00014763762200131587,2.179686743020343e-08,-0.06747321508535617,0.3784130919629076,893,3.0359717928031738e-09,2.6915168721849498e-09,2.128060887140584e-09,7.70068048431515e-09,3.0794891879047027e-09,0.1629114367014349,0.144427850612191,0.11419258154309168,0.4132215339590329,0.16524659718424958,41.9921875,5.948168514079059,6.6989798333411185e-06,0.00026249877984211006,1.6548116579856976e-05,-3.4312075997512085e-06,0.00020981904140059883,1.0568592796766111e-05,1.3956104663800379e-05,0.00022041372665149603,2.312029029929521e-05,-7.431582107253372e-07,0.00014388132333841065,1.950164901533361e-05,3.8377666795123685e-08,8.146831113998488e-05,1.2464449748166089e-05,1.0729098032471018,0.6001639312372196,3
57,-4.94934640571108e-07,0.00011277045385793187,1.2717175263323942e-08,-0.08807172266942004,0.7372812446437935,649,2.3391761577022242e-09,1.8303276532046148e-09,1.533788861422497e-09,5.2650121928522886e-09,3.3673357625978706e-10,0.2069144806378894,0.1619037089246063,0.13567303369796735,0.46572262625415634,0.029786150485380657,27.83203125,5.48733296798027,-1.1591987589460131e-05,0.000228232227893497,1.2533837766120804e-05,-1.5522801737365433e-05,0.0001733298382585561,7.268205649083547e-06,-4.8872856460955026e-06,0.00018333990595905295,1.5944130765400873e-05,1.8126126619386862e-06,0.00011549076847989896,1.2567601784952931e-05,4.494335887959509e-09,3.290710905069736e-05,2.0336445953017144e-06,0.6777251126383348,0.36010232758834737,2
58,-3.887197369215262e-07,0.00011749934814338025,1.3806096814119276e-08,-0.046893296972092255,2.0542543746346054,596,3.102290044109025e-09,2.88486497187447e-09,1.6284131277927139e-09,4.865132262500369e-09,2.600286790444224e-10,0.2434939180743802,0.2264285624908401,0.12781161241932854,0.38185666062907203,0.020409246386379074,25.87890625,5.375896089268021,1.1082345375426946e-05,0.00024177261599291929,1.4058435893539166e-05,-1.7132120599844642e-06,0.00020331171607233038,9.921261357081206e-06,4.1959512393512434e-07,0.00018567246641503478,1.6340884960392655e-05,1.8916134287916705e-07,0.00011044181145343408,1.1489978588180007e-05,-4.040364476005439e-09,3.339599413674131e-05,2.094519203645502e-06,0.6345759340777938,0.6240416938368459,3
59,4.146010060847071e-07,0.0001247571743558616,1.5564352553258845e-08,0.015058153697778071,1.4153934687195777,665,2.4172883888653432e-09,1.9879030249701147e-09,1.8866184032100615e-09,5.219692602894863e-09,1.268156255634222e-09,0.18915124810691836,0.155552121964692,0.14762666602480562,0.4084375596721619,0.09923240423142231,39.0625,5.729515542577091,1.3789543661955301e-05,0.0002465745811887449,1.4637402144674383e-05,1.7398375789463886e-05,0.0001860821646146053,8.383026112264433e-06,1.7718725709436472e-05,0.00018504194831073475,1.637882156493907e-05,-4.15060004438455e-07,0.00012960479330800478,1.5823315389271286e-05,1.0500641043524867e-07,5.600215714857992e-05,5.889882442220808e-06,0.6663824403631025,0.43232747676739564,3
60,1.0039175272323261e-07,0.0001105029993828927,1.2210912872615585e-08,-0.05632339141176041,0.8825273670740894,682,2.1531028647526943e-09,2.0059283848788582e-09,1.5873254862163867e-09,5.0172221585055815e-09,3.27616374354332e-10,0.19412721646217443,0.18085772870109726,0.14311581824682035,0.4523608174730205,0.02953841911688748,27.34375,5.4688704916395725,-2.8501160799812085e-06,0.00018247286722232483,7.993072904161333e-06,2.060528843437005e-08,0.0001837634190406524,8.104558704501196e-06,6.234645189590445e-06,0.000176169788087205,1.4729391226746797e-05,2.630027269495155e-07,0.00011939538218255499,1.3428517522449492e-05,-3.7465381033989444e-08,3.2793150348946484e-05,2.0195863890842363e-06,0.692837136565085,0.23232973673311996,2
